,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
1211,A825RY2,Federal government - nondefense,Nondefense - consumption expenditures,2004_Q1,0.04,-0.01,0.01,0.01,-0.05,0.05,0.05,57.0,2004,1,2004-01-01
1212,A825RY2,Federal government - nondefense,Nondefense - gross investment,2004_Q1,-0.03,0.0,0.0,0.0,0.03,0.03,0.03,57.0,2004,1,2004-01-01
1213,A825RY2,Federal government - nondefense,Nondefense - consumption expenditures,2004_Q2,-0.02,-0.01,0.01,0.01,0.01,0.01,0.01,57.0,2004,4,2004-04-01
1214,A825RY2,Federal government - nondefense,Nondefense - gross investment,2004_Q2,0.12,0.11,0.11,0.11,-0.01,0.01,0.01,57.0,2004,4,2004-04-01
1215,A825RY2,Federal government - nondefense,Nondefense - consumption expenditures,2004_Q3,-0.03,-0.05,0.05,0.05,-0.02,0.02,0.02,57.0,2004,7,2004-07-01
1216,A825RY2,Federal government - nondefense,Nondefense - gross investment,2004_Q3,-0.08,-0.07,0.07,0.07,0.01,0.01,0.01,57.0,2004,7,2004-07-01
1217,A825RY2,Federal government - nondefense,Nondefense - consumption expenditures,2004_Q4,0.09,0.08,0.08,0.08,-0.01,0.01,0.01,57.0,2004,10,2004-10-01
1218,A825RY2,Federal government - nondefense,Nondefense - gross investment,2004_Q4,0.02,0.03,0.03,0.03,0.01,0.01,0.01,57.0,2004,10,2004-10-01
1219,A825RY2,Federal government - nondefense,Nondefense - consumption expenditures,2005_Q1,0.04,0.03,0.03,0.03,-0.01,0.01,0.01,57.0,2005,1,2005-01-01
1220,A825RY2,Federal government - nondefense,Nondefense - gross investment,2005_Q1,-0.01,-0.01,0.01,0.01,0.0,0.0,0.0,57.0,2005,1,2005-01-01
1221,A825RY2,Federal government - nondefense,Nondefense - consumption expenditures,2005_Q2,-0.08,-0.09,0.09,0.09,-0.01,0.01,0.01,57.0,2005,4,2005-04-01
1222,A825RY2,Federal government - nondefense,Nondefense - gross investment,2005_Q2,0.07,0.08,0.08,0.08,0.01,0.01,0.01,57.0,2005,4,2005-04-01
1223,A825RY2,Federal government - nondefense,Nondefense - consumption expenditures,2005_Q3,0.08,0.08,0.08,0.08,0.0,0.0,0.0,57.0,2005,7,2005-07-01
1224,A825RY2,Federal government - nondefense,Nondefense - gross investment,2005_Q3,-0.02,-0.02,0.02,0.02,0.0,0.0,0.0,57.0,2005,7,2005-07-01
1225,A825RY2,Federal government - nondefense,Nondefense - consumption expenditures,2005_Q4,0.05,0.14,0.14,0.14,0.09,0.09,0.09,57.0,2005,10,2005-10-01
1226,A825RY2,Federal government - nondefense,Nondefense - gross investment,2005_Q4,0.1,0.12,0.12,0.12,0.02,0.02,0.02,57.0,2005,10,2005-10-01
1227,A825RY2,Federal government - nondefense,Nondefense - consumption expenditures,2006_Q1,0.22,0.23,0.23,0.23,0.01,0.01,0.01,57.0,2006,1,2006-01-01
1228,A825RY2,Federal government - nondefense,Nondefense - gross investment,2006_Q1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,57.0,2006,1,2006-01-01
1229,A825RY2,Federal government - nondefense,Nondefense - consumption expenditures,2006_Q2,-0.1,-0.1,0.1,0.1,0.0,0.0,0.0,57.0,2006,4,2006-04-01
