,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
6267,A008RY2,Nonresidential investment,Computers and peripheral equipment,2004_Q4,0.39,0.41,0.41,0.41,0.02,0.02,0.02,28.0,2004,10,2004-10-01
6268,A008RY2,Nonresidential investment,Industrial equipment,2004_Q4,0.08,0.1,0.1,0.1,0.02,0.02,0.02,28.0,2004,10,2004-10-01
6269,A008RY2,Nonresidential investment,Information processing equipment - other,2004_Q4,0.0,-0.03,0.03,0.03,-0.03,0.03,0.03,28.0,2004,10,2004-10-01
6270,A008RY2,Nonresidential investment,Other equipment,2004_Q4,0.16,0.16,0.16,0.16,0.0,0.0,0.0,28.0,2004,10,2004-10-01
6271,A008RY2,Nonresidential investment,Software \4\,2004_Q4,0.29,0.3,0.3,0.3,0.01,0.01,0.01,28.0,2004,10,2004-10-01
6272,A008RY2,Nonresidential investment,Structures,2004_Q4,-0.1,0.05,0.05,0.05,0.15,0.15,0.15,28.0,2004,10,2004-10-01
6273,A008RY2,Nonresidential investment,Transportation equipment,2004_Q4,0.24,0.46,0.46,0.46,0.22,0.22,0.22,28.0,2004,10,2004-10-01
6274,A008RY2,Nonresidential investment,Computers and peripheral equipment,2005_Q1,0.41,0.41,0.41,0.41,0.0,0.0,0.0,28.0,2005,1,2005-01-01
6275,A008RY2,Nonresidential investment,Industrial equipment,2005_Q1,0.04,0.05,0.05,0.05,0.01,0.01,0.01,28.0,2005,1,2005-01-01
6276,A008RY2,Nonresidential investment,Information processing equipment - other,2005_Q1,0.24,0.21,0.21,0.21,-0.03,0.03,0.03,28.0,2005,1,2005-01-01
6277,A008RY2,Nonresidential investment,Other equipment,2005_Q1,-0.1,-0.16,0.16,0.16,-0.06,0.06,0.06,28.0,2005,1,2005-01-01
6278,A008RY2,Nonresidential investment,Software \4\,2005_Q1,0.28,0.22,0.22,0.22,-0.06,0.06,0.06,28.0,2005,1,2005-01-01
6279,A008RY2,Nonresidential investment,Structures,2005_Q1,-0.06,-0.06,0.06,0.06,0.0,0.0,0.0,28.0,2005,1,2005-01-01
6280,A008RY2,Nonresidential investment,Transportation equipment,2005_Q1,-0.31,-0.24,0.24,0.24,0.07,0.07,0.07,28.0,2005,1,2005-01-01
6281,A008RY2,Nonresidential investment,Computers and peripheral equipment,2005_Q2,0.3,0.23,0.23,0.23,-0.07,0.07,0.07,28.0,2005,4,2005-04-01
6282,A008RY2,Nonresidential investment,Industrial equipment,2005_Q2,-0.28,-0.27,0.27,0.27,0.01,0.01,0.01,28.0,2005,4,2005-04-01
6283,A008RY2,Nonresidential investment,Information processing equipment - other,2005_Q2,0.02,0.01,0.01,0.01,-0.01,0.01,0.01,28.0,2005,4,2005-04-01
6284,A008RY2,Nonresidential investment,Other equipment,2005_Q2,0.2,0.23,0.23,0.23,0.03,0.03,0.03,28.0,2005,4,2005-04-01
6285,A008RY2,Nonresidential investment,Software \4\,2005_Q2,0.12,0.29,0.29,0.29,0.17,0.17,0.17,28.0,2005,4,2005-04-01
6286,A008RY2,Nonresidential investment,Structures,2005_Q2,0.08,0.07,0.07,0.07,-0.01,0.01,0.01,28.0,2005,4,2005-04-01
6287,A008RY2,Nonresidential investment,Transportation equipment,2005_Q2,0.48,0.33,0.33,0.33,-0.15,0.15,0.15,28.0,2005,4,2005-04-01
6288,A008RY2,Nonresidential investment,Computers and peripheral equipment,2005_Q3,0.1,0.11,0.11,0.11,0.01,0.01,0.01,28.0,2005,7,2005-07-01
6289,A008RY2,Nonresidential investment,Industrial equipment,2005_Q3,0.24,0.2,0.2,0.2,-0.04,0.04,0.04,28.0,2005,7,2005-07-01
6290,A008RY2,Nonresidential investment,Information processing equipment - other,2005_Q3,0.2,0.17,0.17,0.17,-0.03,0.03,0.03,28.0,2005,7,2005-07-01
6291,A008RY2,Nonresidential investment,Other equipment,2005_Q3,-0.04,0.02,0.02,0.02,0.06,0.06,0.06,28.0,2005,7,2005-07-01
6292,A008RY2,Nonresidential investment,Software \4\,2005_Q3,0.19,0.14,0.14,0.14,-0.05,0.05,0.05,28.0,2005,7,2005-07-01
6293,A008RY2,Nonresidential investment,Structures,2005_Q3,-0.04,0.06,0.06,0.06,0.1,0.1,0.1,28.0,2005,7,2005-07-01
6294,A008RY2,Nonresidential investment,Transportation equipment,2005_Q3,0.0,0.18,0.18,0.18,0.18,0.18,0.18,28.0,2005,7,2005-07-01
6295,A008RY2,Nonresidential investment,Computers and peripheral equipment,2005_Q4,0.26,0.28,0.28,0.28,0.02,0.02,0.02,28.0,2005,10,2005-10-01
6296,A008RY2,Nonresidential investment,Industrial equipment,2005_Q4,0.13,0.16,0.16,0.16,0.03,0.03,0.03,28.0,2005,10,2005-10-01
6297,A008RY2,Nonresidential investment,Information processing equipment - other,2005_Q4,-0.05,-0.06,0.06,0.06,-0.01,0.01,0.01,28.0,2005,10,2005-10-01
6298,A008RY2,Nonresidential investment,Other equipment,2005_Q4,0.07,0.1,0.1,0.1,0.03,0.03,0.03,28.0,2005,10,2005-10-01
6299,A008RY2,Nonresidential investment,Software \4\,2005_Q4,0.13,0.09,0.09,0.09,-0.04,0.04,0.04,28.0,2005,10,2005-10-01
6300,A008RY2,Nonresidential investment,Structures,2005_Q4,0.02,0.09,0.09,0.09,0.07,0.07,0.07,28.0,2005,10,2005-10-01
6301,A008RY2,Nonresidential investment,Transportation equipment,2005_Q4,-0.27,-0.19,0.19,0.19,0.08,0.08,0.08,28.0,2005,10,2005-10-01
6302,A008RY2,Nonresidential investment,Computers and peripheral equipment,2006_Q1,0.12,0.14,0.14,0.14,0.02,0.02,0.02,28.0,2006,1,2006-01-01
6303,A008RY2,Nonresidential investment,Industrial equipment,2006_Q1,0.12,-0.04,0.04,0.04,-0.16,0.16,0.16,28.0,2006,1,2006-01-01
6304,A008RY2,Nonresidential investment,Information processing equipment - other,2006_Q1,0.34,0.46,0.46,0.46,0.12,0.12,0.12,28.0,2006,1,2006-01-01
6305,A008RY2,Nonresidential investment,Other equipment,2006_Q1,0.1,0.05,0.05,0.05,-0.05,0.05,0.05,28.0,2006,1,2006-01-01
6306,A008RY2,Nonresidential investment,Software \4\,2006_Q1,0.08,0.14,0.14,0.14,0.06,0.06,0.06,28.0,2006,1,2006-01-01
6307,A008RY2,Nonresidential investment,Structures,2006_Q1,0.24,0.34,0.34,0.34,0.1,0.1,0.1,28.0,2006,1,2006-01-01
6308,A008RY2,Nonresidential investment,Transportation equipment,2006_Q1,0.47,0.38,0.38,0.38,-0.09,0.09,0.09,28.0,2006,1,2006-01-01
6309,A008RY2,Nonresidential investment,Computers and peripheral equipment,2006_Q2,0.04,0.03,0.03,0.03,-0.01,0.01,0.01,28.0,2006,4,2006-04-01
6310,A008RY2,Nonresidential investment,Industrial equipment,2006_Q2,0.19,0.16,0.16,0.16,-0.03,0.03,0.03,28.0,2006,4,2006-04-01
6311,A008RY2,Nonresidential investment,Information processing equipment - other,2006_Q2,-0.16,-0.14,0.14,0.14,0.02,0.02,0.02,28.0,2006,4,2006-04-01
6312,A008RY2,Nonresidential investment,Other equipment,2006_Q2,0.13,0.09,0.09,0.09,-0.04,0.04,0.04,28.0,2006,4,2006-04-01
6313,A008RY2,Nonresidential investment,Software \4\,2006_Q2,0.04,0.07,0.07,0.07,0.03,0.03,0.03,28.0,2006,4,2006-04-01
6314,A008RY2,Nonresidential investment,Structures,2006_Q2,0.36,0.56,0.56,0.56,0.2,0.2,0.2,28.0,2006,4,2006-04-01
6315,A008RY2,Nonresidential investment,Transportation equipment,2006_Q2,-0.3,-0.32,0.32,0.32,-0.02,0.02,0.02,28.0,2006,4,2006-04-01
6316,A008RY2,Nonresidential investment,Computers and peripheral equipment,2006_Q3,0.14,0.13,0.13,0.13,-0.01,0.01,0.01,28.0,2006,7,2006-07-01
6317,A008RY2,Nonresidential investment,Industrial equipment,2006_Q3,0.04,0.0,0.0,0.0,-0.04,0.04,0.04,28.0,2006,7,2006-07-01
6318,A008RY2,Nonresidential investment,Information processing equipment - other,2006_Q3,0.04,0.13,0.13,0.13,0.09,0.09,0.09,28.0,2006,7,2006-07-01
6319,A008RY2,Nonresidential investment,Other equipment,2006_Q3,0.05,0.05,0.05,0.05,0.0,0.0,0.0,28.0,2006,7,2006-07-01
6320,A008RY2,Nonresidential investment,Software \4\,2006_Q3,0.08,0.09,0.09,0.09,0.01,0.01,0.01,28.0,2006,7,2006-07-01
6321,A008RY2,Nonresidential investment,Structures,2006_Q3,0.41,0.46,0.46,0.46,0.05,0.05,0.05,28.0,2006,7,2006-07-01
6322,A008RY2,Nonresidential investment,Transportation equipment,2006_Q3,0.11,0.15,0.15,0.15,0.04,0.04,0.04,28.0,2006,7,2006-07-01
6323,A008RY2,Nonresidential investment,Computers and peripheral equipment,2006_Q4,0.05,0.0,0.0,0.0,-0.05,0.05,0.05,28.0,2006,10,2006-10-01
6324,A008RY2,Nonresidential investment,Industrial equipment,2006_Q4,-0.05,-0.07,0.07,0.07,-0.02,0.02,0.02,28.0,2006,10,2006-10-01
6325,A008RY2,Nonresidential investment,Information processing equipment - other,2006_Q4,-0.13,-0.11,0.11,0.11,0.02,0.02,0.02,28.0,2006,10,2006-10-01
6326,A008RY2,Nonresidential investment,Other equipment,2006_Q4,-0.01,-0.01,0.01,0.01,0.0,0.0,0.0,28.0,2006,10,2006-10-01
6327,A008RY2,Nonresidential investment,Software \4\,2006_Q4,0.14,0.05,0.05,0.05,-0.09,0.09,0.09,28.0,2006,10,2006-10-01
6328,A008RY2,Nonresidential investment,Structures,2006_Q4,0.09,0.03,0.03,0.03,-0.06,0.06,0.06,28.0,2006,10,2006-10-01
6329,A008RY2,Nonresidential investment,Transportation equipment,2006_Q4,-0.15,-0.22,0.22,0.22,-0.07,0.07,0.07,28.0,2006,10,2006-10-01
6330,A008RY2,Nonresidential investment,Computers and peripheral equipment,2007_Q1,0.28,0.26,0.26,0.26,-0.02,0.02,0.02,28.0,2007,1,2007-01-01
6331,A008RY2,Nonresidential investment,Industrial equipment,2007_Q1,0.02,-0.04,0.04,0.04,-0.06,0.06,0.06,28.0,2007,1,2007-01-01
6332,A008RY2,Nonresidential investment,Information processing equipment - other,2007_Q1,0.16,0.21,0.21,0.21,0.05,0.05,0.05,28.0,2007,1,2007-01-01
6333,A008RY2,Nonresidential investment,Other equipment,2007_Q1,-0.26,-0.31,0.31,0.31,-0.05,0.05,0.05,28.0,2007,1,2007-01-01
6334,A008RY2,Nonresidential investment,Software \4\,2007_Q1,0.1,0.13,0.13,0.13,0.03,0.03,0.03,28.0,2007,1,2007-01-01
6335,A008RY2,Nonresidential investment,Structures,2007_Q1,0.07,0.15,0.15,0.15,0.08,0.08,0.08,28.0,2007,1,2007-01-01
6336,A008RY2,Nonresidential investment,Transportation equipment,2007_Q1,-0.17,-0.13,0.13,0.13,0.04,0.04,0.04,28.0,2007,1,2007-01-01
6337,A008RY2,Nonresidential investment,Computers and peripheral equipment,2007_Q2,0.03,0.08,0.08,0.08,0.05,0.05,0.05,28.0,2007,4,2007-04-01
6338,A008RY2,Nonresidential investment,Industrial equipment,2007_Q2,0.21,0.19,0.19,0.19,-0.02,0.02,0.02,28.0,2007,4,2007-04-01
6339,A008RY2,Nonresidential investment,Information processing equipment - other,2007_Q2,0.15,0.11,0.11,0.11,-0.04,0.04,0.04,28.0,2007,4,2007-04-01
6340,A008RY2,Nonresidential investment,Other equipment,2007_Q2,0.09,0.11,0.11,0.11,0.02,0.02,0.02,28.0,2007,4,2007-04-01
6341,A008RY2,Nonresidential investment,Software \4\,2007_Q2,0.09,0.16,0.16,0.16,0.07,0.07,0.07,28.0,2007,4,2007-04-01
6342,A008RY2,Nonresidential investment,Structures,2007_Q2,0.66,0.78,0.78,0.78,0.12,0.12,0.12,28.0,2007,4,2007-04-01
6343,A008RY2,Nonresidential investment,Transportation equipment,2007_Q2,-0.41,-0.32,0.32,0.32,0.09,0.09,0.09,28.0,2007,4,2007-04-01
6344,A008RY2,Nonresidential investment,Computers and peripheral equipment,2007_Q3,0.07,0.08,0.08,0.08,0.01,0.01,0.01,28.0,2007,7,2007-07-01
6345,A008RY2,Nonresidential investment,Industrial equipment,2007_Q3,0.1,0.1,0.1,0.1,0.0,0.0,0.0,28.0,2007,7,2007-07-01
6346,A008RY2,Nonresidential investment,Information processing equipment - other,2007_Q3,0.02,0.09,0.09,0.09,0.07,0.07,0.07,28.0,2007,7,2007-07-01
6347,A008RY2,Nonresidential investment,Other equipment,2007_Q3,0.07,0.07,0.07,0.07,0.0,0.0,0.0,28.0,2007,7,2007-07-01
6348,A008RY2,Nonresidential investment,Software \4\,2007_Q3,0.11,0.07,0.07,0.07,-0.04,0.04,0.04,28.0,2007,7,2007-07-01
6349,A008RY2,Nonresidential investment,Structures,2007_Q3,0.4,0.52,0.52,0.52,0.12,0.12,0.12,28.0,2007,7,2007-07-01
6350,A008RY2,Nonresidential investment,Transportation equipment,2007_Q3,0.05,0.03,0.03,0.03,-0.02,0.02,0.02,28.0,2007,7,2007-07-01
6351,A008RY2,Nonresidential investment,Computers and peripheral equipment,2007_Q4,0.14,0.2,0.2,0.2,0.06,0.06,0.06,28.0,2007,10,2007-10-01
6352,A008RY2,Nonresidential investment,Industrial equipment,2007_Q4,-0.18,-0.18,0.18,0.18,0.0,0.0,0.0,28.0,2007,10,2007-10-01
6353,A008RY2,Nonresidential investment,Information processing equipment - other,2007_Q4,0.18,0.13,0.13,0.13,-0.05,0.05,0.05,28.0,2007,10,2007-10-01
6354,A008RY2,Nonresidential investment,Other equipment,2007_Q4,0.13,0.08,0.08,0.08,-0.05,0.05,0.05,28.0,2007,10,2007-10-01
6355,A008RY2,Nonresidential investment,Software \4\,2007_Q4,0.14,0.18,0.18,0.18,0.04,0.04,0.04,28.0,2007,10,2007-10-01
6356,A008RY2,Nonresidential investment,Structures,2007_Q4,0.52,0.41,0.41,0.41,-0.11,0.11,0.11,28.0,2007,10,2007-10-01
6357,A008RY2,Nonresidential investment,Transportation equipment,2007_Q4,-0.13,-0.19,0.19,0.19,-0.06,0.06,0.06,28.0,2007,10,2007-10-01
6358,A008RY2,Nonresidential investment,Computers and peripheral equipment,2008_Q1,0.12,0.12,0.12,0.12,0.0,0.0,0.0,28.0,2008,1,2008-01-01
6359,A008RY2,Nonresidential investment,Industrial equipment,2008_Q1,0.13,0.04,0.04,0.04,-0.09,0.09,0.09,28.0,2008,1,2008-01-01
6360,A008RY2,Nonresidential investment,Information processing equipment - other,2008_Q1,-0.02,0.0,0.0,0.0,0.02,0.02,0.02,28.0,2008,1,2008-01-01
6361,A008RY2,Nonresidential investment,Other equipment,2008_Q1,-0.18,-0.16,0.16,0.16,0.02,0.02,0.02,28.0,2008,1,2008-01-01
6362,A008RY2,Nonresidential investment,Software \4\,2008_Q1,0.13,0.17,0.17,0.17,0.04,0.04,0.04,28.0,2008,1,2008-01-01
6363,A008RY2,Nonresidential investment,Structures,2008_Q1,-0.23,0.04,0.04,0.04,0.27,0.27,0.27,28.0,2008,1,2008-01-01
6364,A008RY2,Nonresidential investment,Transportation equipment,2008_Q1,-0.23,-0.16,0.16,0.16,0.07,0.07,0.07,28.0,2008,1,2008-01-01
6365,A008RY2,Nonresidential investment,Computers and peripheral equipment,2008_Q2,0.08,0.08,0.08,0.08,0.0,0.0,0.0,28.0,2008,4,2008-04-01
6366,A008RY2,Nonresidential investment,Industrial equipment,2008_Q2,0.08,-0.05,0.05,0.05,-0.13,0.13,0.13,28.0,2008,4,2008-04-01
6367,A008RY2,Nonresidential investment,Information processing equipment - other,2008_Q2,0.19,0.18,0.18,0.18,-0.01,0.01,0.01,28.0,2008,4,2008-04-01
6368,A008RY2,Nonresidential investment,Other equipment,2008_Q2,-0.07,-0.04,0.04,0.04,0.03,0.03,0.03,28.0,2008,4,2008-04-01
6369,A008RY2,Nonresidential investment,Software \4\,2008_Q2,0.08,0.04,0.04,0.04,-0.04,0.04,0.04,28.0,2008,4,2008-04-01
6370,A008RY2,Nonresidential investment,Structures,2008_Q2,0.51,0.64,0.64,0.64,0.13,0.13,0.13,28.0,2008,4,2008-04-01
6371,A008RY2,Nonresidential investment,Transportation equipment,2008_Q2,-0.6,-0.58,0.58,0.58,0.02,0.02,0.02,28.0,2008,4,2008-04-01
6372,A008RY2,Nonresidential investment,Computers and peripheral equipment,2008_Q3,-0.08,-0.16,0.16,0.16,-0.08,0.08,0.08,28.0,2008,7,2008-07-01
6373,A008RY2,Nonresidential investment,Industrial equipment,2008_Q3,-0.14,-0.12,0.12,0.12,0.02,0.02,0.02,28.0,2008,7,2008-07-01
6374,A008RY2,Nonresidential investment,Information processing equipment - other,2008_Q3,0.12,0.08,0.08,0.08,-0.04,0.04,0.04,28.0,2008,7,2008-07-01
6375,A008RY2,Nonresidential investment,Other equipment,2008_Q3,0.2,0.2,0.2,0.2,0.0,0.0,0.0,28.0,2008,7,2008-07-01
6376,A008RY2,Nonresidential investment,Software \4\,2008_Q3,0.06,-0.08,0.08,0.08,-0.14,0.14,0.14,28.0,2008,7,2008-07-01
6377,A008RY2,Nonresidential investment,Structures,2008_Q3,0.3,0.36,0.36,0.36,0.06,0.06,0.06,28.0,2008,7,2008-07-01
6378,A008RY2,Nonresidential investment,Transportation equipment,2008_Q3,-0.55,-0.47,0.47,0.47,0.08,0.08,0.08,28.0,2008,7,2008-07-01
6379,A008RY2,Nonresidential investment,Computers and peripheral equipment,2008_Q4,-0.21,-0.28,0.28,0.28,-0.07,0.07,0.07,28.0,2008,10,2008-10-01
6380,A008RY2,Nonresidential investment,Industrial equipment,2008_Q4,-0.22,-0.19,0.19,0.19,0.03,0.03,0.03,28.0,2008,10,2008-10-01
6381,A008RY2,Nonresidential investment,Information processing equipment - other,2008_Q4,-0.4,-0.42,0.42,0.42,-0.02,0.02,0.02,28.0,2008,10,2008-10-01
6382,A008RY2,Nonresidential investment,Other equipment,2008_Q4,-0.33,-0.31,0.31,0.31,0.02,0.02,0.02,28.0,2008,10,2008-10-01
6383,A008RY2,Nonresidential investment,Software \4\,2008_Q4,-0.15,-0.23,0.23,0.23,-0.08,0.08,0.08,28.0,2008,10,2008-10-01
6384,A008RY2,Nonresidential investment,Structures,2008_Q4,-0.07,-0.38,0.38,0.38,-0.31,0.31,0.31,28.0,2008,10,2008-10-01
6385,A008RY2,Nonresidential investment,Transportation equipment,2008_Q4,-0.88,-0.75,0.75,0.75,0.13,0.13,0.13,28.0,2008,10,2008-10-01
6386,A008RY2,Nonresidential investment,Computers and peripheral equipment,2009_Q1,-0.1,-0.06,0.06,0.06,0.04,0.04,0.04,28.0,2009,1,2009-01-01
6387,A008RY2,Nonresidential investment,Industrial equipment,2009_Q1,-0.7,-0.72,0.72,0.72,-0.02,0.02,0.02,28.0,2009,1,2009-01-01
6388,A008RY2,Nonresidential investment,Information processing equipment - other,2009_Q1,-0.31,-0.26,0.26,0.26,0.05,0.05,0.05,28.0,2009,1,2009-01-01
6389,A008RY2,Nonresidential investment,Other equipment,2009_Q1,-0.5,-0.46,0.46,0.46,0.04,0.04,0.04,28.0,2009,1,2009-01-01
6390,A008RY2,Nonresidential investment,Software \4\,2009_Q1,-0.28,-0.38,0.38,0.38,-0.1,0.1,0.1,28.0,2009,1,2009-01-01
6391,A008RY2,Nonresidential investment,Structures,2009_Q1,-2.13,-2.05,2.05,2.05,0.08,0.08,0.08,28.0,2009,1,2009-01-01
6392,A008RY2,Nonresidential investment,Transportation equipment,2009_Q1,-0.65,-0.66,0.66,0.66,-0.01,0.01,0.01,28.0,2009,1,2009-01-01
6393,A008RY2,Nonresidential investment,Computers and peripheral equipment,2009_Q2,0.02,0.08,0.08,0.08,0.06,0.06,0.06,28.0,2009,4,2009-04-01
6394,A008RY2,Nonresidential investment,Industrial equipment,2009_Q2,-0.18,-0.18,0.18,0.18,0.0,0.0,0.0,28.0,2009,4,2009-04-01
6395,A008RY2,Nonresidential investment,Information processing equipment - other,2009_Q2,0.03,0.09,0.09,0.09,0.06,0.06,0.06,28.0,2009,4,2009-04-01
6396,A008RY2,Nonresidential investment,Other equipment,2009_Q2,-0.39,-0.42,0.42,0.42,-0.03,0.03,0.03,28.0,2009,4,2009-04-01
6397,A008RY2,Nonresidential investment,Software \4\,2009_Q2,-0.22,0.02,0.02,0.02,0.24,0.24,0.24,28.0,2009,4,2009-04-01
6398,A008RY2,Nonresidential investment,Structures,2009_Q2,-0.34,-0.69,0.69,0.69,-0.35,0.35,0.35,28.0,2009,4,2009-04-01
6399,A008RY2,Nonresidential investment,Transportation equipment,2009_Q2,0.14,0.09,0.09,0.09,-0.05,0.05,0.05,28.0,2009,4,2009-04-01
6400,A008RY2,Nonresidential investment,Computers and peripheral equipment,2009_Q3,0.01,0.05,0.05,0.05,0.04,0.04,0.04,28.0,2009,7,2009-07-01
6401,A008RY2,Nonresidential investment,Industrial equipment,2009_Q3,-0.13,-0.15,0.15,0.15,-0.02,0.02,0.02,28.0,2009,7,2009-07-01
6402,A008RY2,Nonresidential investment,Information processing equipment - other,2009_Q3,0.15,0.13,0.13,0.13,-0.02,0.02,0.02,28.0,2009,7,2009-07-01
6403,A008RY2,Nonresidential investment,Other equipment,2009_Q3,-0.16,-0.12,0.12,0.12,0.04,0.04,0.04,28.0,2009,7,2009-07-01
6404,A008RY2,Nonresidential investment,Software \4\,2009_Q3,0.15,0.09,0.09,0.09,-0.06,0.06,0.06,28.0,2009,7,2009-07-01
6405,A008RY2,Nonresidential investment,Structures,2009_Q3,-0.32,-0.68,0.68,0.68,-0.36,0.36,0.36,28.0,2009,7,2009-07-01
6406,A008RY2,Nonresidential investment,Transportation equipment,2009_Q3,0.05,0.1,0.1,0.1,0.05,0.05,0.05,28.0,2009,7,2009-07-01
6407,A008RY2,Nonresidential investment,Computers and peripheral equipment,2009_Q4,0.33,0.37,0.37,0.37,0.04,0.04,0.04,28.0,2009,10,2009-10-01
6408,A008RY2,Nonresidential investment,Industrial equipment,2009_Q4,-0.04,-0.07,0.07,0.07,-0.03,0.03,0.03,28.0,2009,10,2009-10-01
6409,A008RY2,Nonresidential investment,Information processing equipment - other,2009_Q4,0.19,0.19,0.19,0.19,0.0,0.0,0.0,28.0,2009,10,2009-10-01
6410,A008RY2,Nonresidential investment,Other equipment,2009_Q4,-0.07,-0.03,0.03,0.03,0.04,0.04,0.04,28.0,2009,10,2009-10-01
6411,A008RY2,Nonresidential investment,Software \4\,2009_Q4,0.08,0.35,0.35,0.35,0.27,0.27,0.27,28.0,2009,10,2009-10-01
6412,A008RY2,Nonresidential investment,Structures,2009_Q4,-0.52,-0.62,0.62,0.62,-0.1,0.1,0.1,28.0,2009,10,2009-10-01
6413,A008RY2,Nonresidential investment,Transportation equipment,2009_Q4,0.31,0.31,0.31,0.31,0.0,0.0,0.0,28.0,2009,10,2009-10-01
6414,A008RY2,Nonresidential investment,Computers and peripheral equipment,2010_Q1,0.15,0.02,0.02,0.02,-0.13,0.13,0.13,28.0,2010,1,2010-01-01
6415,A008RY2,Nonresidential investment,Industrial equipment,2010_Q1,0.0,0.01,0.01,0.01,0.01,0.01,0.01,28.0,2010,1,2010-01-01
6416,A008RY2,Nonresidential investment,Information processing equipment - other,2010_Q1,0.06,0.03,0.03,0.03,-0.03,0.03,0.03,28.0,2010,1,2010-01-01
6417,A008RY2,Nonresidential investment,Other equipment,2010_Q1,0.26,0.3,0.3,0.3,0.04,0.04,0.04,28.0,2010,1,2010-01-01
6418,A008RY2,Nonresidential investment,Software \4\,2010_Q1,0.36,0.18,0.18,0.18,-0.18,0.18,0.18,28.0,2010,1,2010-01-01
6419,A008RY2,Nonresidential investment,Structures,2010_Q1,-0.44,-0.49,0.49,0.49,-0.05,0.05,0.05,28.0,2010,1,2010-01-01
6420,A008RY2,Nonresidential investment,Transportation equipment,2010_Q1,0.01,0.17,0.17,0.17,0.16,0.16,0.16,28.0,2010,1,2010-01-01
6421,A008RY2,Nonresidential investment,Computers and peripheral equipment,2010_Q2,0.27,0.24,0.24,0.24,-0.03,0.03,0.03,28.0,2010,4,2010-04-01
6422,A008RY2,Nonresidential investment,Industrial equipment,2010_Q2,0.44,0.39,0.39,0.39,-0.05,0.05,0.05,28.0,2010,4,2010-04-01
