,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
8061,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2007_Q4,0.25,0.22,0.22,0.22,-0.03,0.03,0.03,61.0,2007,10,2007-10-01
8062,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2008_Q1,0.24,0.23,0.23,0.23,-0.01,0.01,0.01,61.0,2008,1,2008-01-01
8063,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2008_Q2,0.1,0.12,0.12,0.12,0.02,0.02,0.02,61.0,2008,4,2008-04-01
8064,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2008_Q3,0.15,0.11,0.11,0.11,-0.04,0.04,0.04,61.0,2008,7,2008-07-01
8065,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2008_Q4,0.01,0.0,0.0,0.0,-0.01,0.01,0.01,61.0,2008,10,2008-10-01
8066,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2009_Q1,-0.05,-0.06,0.06,0.06,-0.01,0.01,0.01,61.0,2009,1,2009-01-01
8067,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2009_Q2,-0.01,0.01,0.01,0.01,0.02,0.02,0.02,61.0,2009,4,2009-04-01
8068,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2009_Q3,-0.21,-0.2,0.2,0.2,0.01,0.01,0.01,61.0,2009,7,2009-07-01
8069,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2009_Q4,-0.01,-0.01,0.01,0.01,0.0,0.0,0.0,61.0,2009,10,2009-10-01
8070,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2010_Q1,-0.1,-0.08,0.08,0.08,0.02,0.02,0.02,61.0,2010,1,2010-01-01
8071,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2010_Q2,-0.07,-0.09,0.09,0.09,-0.02,0.02,0.02,61.0,2010,4,2010-04-01
8072,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2010_Q3,-0.15,-0.14,0.14,0.14,0.01,0.01,0.01,61.0,2010,7,2010-07-01
8073,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2010_Q4,-0.08,-0.1,0.1,0.1,-0.02,0.02,0.02,61.0,2010,10,2010-10-01
8074,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2011_Q1,-0.05,-0.07,0.07,0.07,-0.02,0.02,0.02,61.0,2011,1,2011-01-01
8075,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2011_Q2,-0.13,-0.14,0.14,0.14,-0.01,0.01,0.01,61.0,2011,4,2011-04-01
8076,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2011_Q3,-0.23,-0.2,0.2,0.2,0.03,0.03,0.03,61.0,2011,7,2011-07-01
8077,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2011_Q4,-0.28,-0.28,0.28,0.28,0.0,0.0,0.0,61.0,2011,10,2011-10-01
8078,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2012_Q1,-0.06,-0.07,0.07,0.07,-0.01,0.01,0.01,61.0,2012,1,2012-01-01
8079,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2012_Q2,-0.09,-0.1,0.1,0.1,-0.01,0.01,0.01,61.0,2012,4,2012-04-01
8080,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2012_Q3,-0.01,0.02,0.02,0.02,0.03,0.03,0.03,61.0,2012,7,2012-07-01
8081,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2012_Q4,-0.11,-0.12,0.12,0.12,-0.01,0.01,0.01,61.0,2012,10,2012-10-01
8082,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2013_Q1,-0.05,-0.06,0.06,0.06,-0.01,0.01,0.01,61.0,2013,1,2013-01-01
8083,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2013_Q2,0.04,0.04,0.04,0.04,0.0,0.0,0.0,61.0,2013,4,2013-04-01
8084,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2013_Q3,0.05,0.04,0.04,0.04,-0.01,0.01,0.01,61.0,2013,7,2013-07-01
8085,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2013_Q4,0.03,0.04,0.04,0.04,0.01,0.01,0.01,61.0,2013,10,2013-10-01
8086,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2014_Q1,0.05,0.06,0.06,0.06,0.01,0.01,0.01,61.0,2014,1,2014-01-01
8087,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2014_Q2,0.12,0.11,0.11,0.11,-0.01,0.01,0.01,61.0,2014,4,2014-04-01
8088,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2014_Q3,0.09,0.08,0.08,0.08,-0.01,0.01,0.01,61.0,2014,7,2014-07-01
8089,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2014_Q4,0.1,0.1,0.1,0.1,0.0,0.0,0.0,61.0,2014,10,2014-10-01
8090,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2015_Q1,0.07,0.07,0.07,0.07,0.0,0.0,0.0,61.0,2015,1,2015-01-01
8091,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2015_Q2,0.03,0.04,0.04,0.04,0.01,0.01,0.01,61.0,2015,4,2015-04-01
8092,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2015_Q3,0.17,0.14,0.14,0.14,-0.03,0.03,0.03,61.0,2015,7,2015-07-01
8093,A991RY2,State and local - consumption expenditures - A991RY2,State and local - consumption expenditures,2015_Q4,0.05,0.03,0.03,0.03,-0.02,0.02,0.02,61.0,2015,10,2015-10-01
