,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
673,Y033RY2,Equipment,Information processing equipment - other,2013_Q1,0.04,0.03,0.03,0.03,-0.01,0.01,0.01,30.0,2013,1,2013-01-01
674,Y033RY2,Equipment,Other equipment,2013_Q1,0.22,0.25,0.25,0.25,0.03,0.03,0.03,30.0,2013,1,2013-01-01
675,Y033RY2,Equipment,Transportation equipment,2013_Q1,-0.11,0.02,0.02,0.02,0.13,0.13,0.13,30.0,2013,1,2013-01-01
676,Y033RY2,Equipment,Computers and peripheral equipment,2013_Q2,-0.04,-0.08,0.08,0.08,-0.04,0.04,0.04,30.0,2013,4,2013-04-01
677,Y033RY2,Equipment,Industrial equipment,2013_Q2,0.0,-0.01,0.01,0.01,-0.01,0.01,0.01,30.0,2013,4,2013-04-01
678,Y033RY2,Equipment,Information processing equipment - other,2013_Q2,0.23,0.23,0.23,0.23,0.0,0.0,0.0,30.0,2013,4,2013-04-01
679,Y033RY2,Equipment,Other equipment,2013_Q2,-0.03,-0.04,0.04,0.04,-0.01,0.01,0.01,30.0,2013,4,2013-04-01
680,Y033RY2,Equipment,Transportation equipment,2013_Q2,0.07,0.08,0.08,0.08,0.01,0.01,0.01,30.0,2013,4,2013-04-01
681,Y033RY2,Equipment,Computers and peripheral equipment,2013_Q3,-0.01,0.01,0.01,0.01,0.02,0.02,0.02,30.0,2013,7,2013-07-01
682,Y033RY2,Equipment,Industrial equipment,2013_Q3,0.2,0.18,0.18,0.18,-0.02,0.02,0.02,30.0,2013,7,2013-07-01
683,Y033RY2,Equipment,Information processing equipment - other,2013_Q3,-0.06,0.03,0.03,0.03,0.09,0.09,0.09,30.0,2013,7,2013-07-01
684,Y033RY2,Equipment,Other equipment,2013_Q3,-0.28,-0.23,0.23,0.23,0.05,0.05,0.05,30.0,2013,7,2013-07-01
685,Y033RY2,Equipment,Transportation equipment,2013_Q3,-0.05,0.04,0.04,0.04,0.09,0.09,0.09,30.0,2013,7,2013-07-01
686,Y033RY2,Equipment,Computers and peripheral equipment,2013_Q4,0.09,0.13,0.13,0.13,0.04,0.04,0.04,30.0,2013,10,2013-10-01
687,Y033RY2,Equipment,Industrial equipment,2013_Q4,-0.05,-0.04,0.04,0.04,0.01,0.01,0.01,30.0,2013,10,2013-10-01
688,Y033RY2,Equipment,Information processing equipment - other,2013_Q4,-0.2,-0.14,0.14,0.14,0.06,0.06,0.06,30.0,2013,10,2013-10-01
689,Y033RY2,Equipment,Other equipment,2013_Q4,0.29,0.31,0.31,0.31,0.02,0.02,0.02,30.0,2013,10,2013-10-01
690,Y033RY2,Equipment,Transportation equipment,2013_Q4,0.24,0.33,0.33,0.33,0.09,0.09,0.09,30.0,2013,10,2013-10-01
691,Y033RY2,Equipment,Computers and peripheral equipment,2014_Q1,-0.22,-0.23,0.23,0.23,-0.01,0.01,0.01,30.0,2014,1,2014-01-01
692,Y033RY2,Equipment,Industrial equipment,2014_Q1,0.12,0.16,0.16,0.16,0.04,0.04,0.04,30.0,2014,1,2014-01-01
693,Y033RY2,Equipment,Information processing equipment - other,2014_Q1,-0.05,0.04,0.04,0.04,0.09,0.09,0.09,30.0,2014,1,2014-01-01
694,Y033RY2,Equipment,Other equipment,2014_Q1,-0.01,-0.08,0.08,0.08,-0.07,0.07,0.07,30.0,2014,1,2014-01-01
695,Y033RY2,Equipment,Transportation equipment,2014_Q1,-0.16,-0.05,0.05,0.05,0.11,0.11,0.11,30.0,2014,1,2014-01-01
696,Y033RY2,Equipment,Computers and peripheral equipment,2014_Q2,0.03,0.1,0.1,0.1,0.07,0.07,0.07,30.0,2014,4,2014-04-01
697,Y033RY2,Equipment,Industrial equipment,2014_Q2,0.24,0.32,0.32,0.32,0.08,0.08,0.08,30.0,2014,4,2014-04-01
698,Y033RY2,Equipment,Information processing equipment - other,2014_Q2,0.3,0.3,0.3,0.3,0.0,0.0,0.0,30.0,2014,4,2014-04-01
699,Y033RY2,Equipment,Other equipment,2014_Q2,-0.17,-0.14,0.14,0.14,0.03,0.03,0.03,30.0,2014,4,2014-04-01
700,Y033RY2,Equipment,Transportation equipment,2014_Q2,-0.01,0.04,0.04,0.04,0.05,0.05,0.05,30.0,2014,4,2014-04-01
701,Y033RY2,Equipment,Computers and peripheral equipment,2014_Q3,0.03,0.05,0.05,0.05,0.02,0.02,0.02,30.0,2014,7,2014-07-01
702,Y033RY2,Equipment,Industrial equipment,2014_Q3,0.31,0.35,0.35,0.35,0.04,0.04,0.04,30.0,2014,7,2014-07-01
703,Y033RY2,Equipment,Information processing equipment - other,2014_Q3,-0.24,-0.16,0.16,0.16,0.08,0.08,0.08,30.0,2014,7,2014-07-01
704,Y033RY2,Equipment,Other equipment,2014_Q3,-0.09,-0.05,0.05,0.05,0.04,0.04,0.04,30.0,2014,7,2014-07-01
705,Y033RY2,Equipment,Transportation equipment,2014_Q3,0.39,0.45,0.45,0.45,0.06,0.06,0.06,30.0,2014,7,2014-07-01
706,Y033RY2,Equipment,Computers and peripheral equipment,2014_Q4,-0.02,-0.01,0.01,0.01,0.01,0.01,0.01,30.0,2014,10,2014-10-01
707,Y033RY2,Equipment,Industrial equipment,2014_Q4,-0.19,-0.24,0.24,0.24,-0.05,0.05,0.05,30.0,2014,10,2014-10-01
708,Y033RY2,Equipment,Information processing equipment - other,2014_Q4,0.27,0.31,0.31,0.31,0.04,0.04,0.04,30.0,2014,10,2014-10-01
709,Y033RY2,Equipment,Other equipment,2014_Q4,0.0,0.04,0.04,0.04,0.04,0.04,0.04,30.0,2014,10,2014-10-01
710,Y033RY2,Equipment,Transportation equipment,2014_Q4,-0.17,-0.07,0.07,0.07,0.1,0.1,0.1,30.0,2014,10,2014-10-01
711,Y033RY2,Equipment,Computers and peripheral equipment,2015_Q1,-0.14,-0.16,0.16,0.16,-0.02,0.02,0.02,30.0,2015,1,2015-01-01
712,Y033RY2,Equipment,Industrial equipment,2015_Q1,-0.11,0.01,0.01,0.01,0.12,0.12,0.12,30.0,2015,1,2015-01-01
713,Y033RY2,Equipment,Information processing equipment - other,2015_Q1,0.0,-0.02,0.02,0.02,-0.02,0.02,0.02,30.0,2015,1,2015-01-01
714,Y033RY2,Equipment,Other equipment,2015_Q1,-0.07,0.1,0.1,0.1,0.17,0.17,0.17,30.0,2015,1,2015-01-01
715,Y033RY2,Equipment,Transportation equipment,2015_Q1,0.33,0.23,0.23,0.23,-0.1,0.1,0.1,30.0,2015,1,2015-01-01
716,Y033RY2,Equipment,Computers and peripheral equipment,2015_Q2,0.08,0.11,0.11,0.11,0.03,0.03,0.03,30.0,2015,4,2015-04-01
717,Y033RY2,Equipment,Industrial equipment,2015_Q2,0.23,0.26,0.26,0.26,0.03,0.03,0.03,30.0,2015,4,2015-04-01
718,Y033RY2,Equipment,Information processing equipment - other,2015_Q2,-0.34,-0.18,0.18,0.18,0.16,0.16,0.16,30.0,2015,4,2015-04-01
719,Y033RY2,Equipment,Other equipment,2015_Q2,-0.12,-0.09,0.09,0.09,0.03,0.03,0.03,30.0,2015,4,2015-04-01
720,Y033RY2,Equipment,Transportation equipment,2015_Q2,-0.1,-0.07,0.07,0.07,0.03,0.03,0.03,30.0,2015,4,2015-04-01
721,Y033RY2,Equipment,Computers and peripheral equipment,2015_Q3,0.02,0.08,0.08,0.08,0.06,0.06,0.06,30.0,2015,7,2015-07-01
722,Y033RY2,Equipment,Industrial equipment,2015_Q3,-0.06,-0.05,0.05,0.05,0.01,0.01,0.01,30.0,2015,7,2015-07-01
723,Y033RY2,Equipment,Information processing equipment - other,2015_Q3,0.26,0.35,0.35,0.35,0.09,0.09,0.09,30.0,2015,7,2015-07-01
724,Y033RY2,Equipment,Other equipment,2015_Q3,-0.12,-0.1,0.1,0.1,0.02,0.02,0.02,30.0,2015,7,2015-07-01
725,Y033RY2,Equipment,Transportation equipment,2015_Q3,0.21,0.29,0.29,0.29,0.08,0.08,0.08,30.0,2015,7,2015-07-01
726,Y033RY2,Equipment,Computers and peripheral equipment,2015_Q4,-0.11,-0.16,0.16,0.16,-0.05,0.05,0.05,30.0,2015,10,2015-10-01
727,Y033RY2,Equipment,Industrial equipment,2015_Q4,0.1,0.14,0.14,0.14,0.04,0.04,0.04,30.0,2015,10,2015-10-01
728,Y033RY2,Equipment,Information processing equipment - other,2015_Q4,0.22,0.2,0.2,0.2,-0.02,0.02,0.02,30.0,2015,10,2015-10-01
729,Y033RY2,Equipment,Other equipment,2015_Q4,-0.12,-0.13,0.13,0.13,-0.01,0.01,0.01,30.0,2015,10,2015-10-01
730,Y033RY2,Equipment,Transportation equipment,2015_Q4,-0.25,-0.18,0.18,0.18,0.07,0.07,0.07,30.0,2015,10,2015-10-01
