,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
6149,DNDGRY2,Nondurable goods,Other nondurable goods,2009_Q4,0.33,0.25,0.25,0.25,-0.08,0.08,0.08,9.0,2009,10,2009-10-01
6150,DNDGRY2,Nondurable goods,Clothing and footwear,2010_Q1,0.23,0.26,0.26,0.26,0.03,0.03,0.03,9.0,2010,1,2010-01-01
6151,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2010_Q1,0.18,0.17,0.17,0.17,-0.01,0.01,0.01,9.0,2010,1,2010-01-01
6152,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2010_Q1,0.04,0.0,0.0,0.0,-0.04,0.04,0.04,9.0,2010,1,2010-01-01
6153,DNDGRY2,Nondurable goods,Other nondurable goods,2010_Q1,0.18,0.18,0.18,0.18,0.0,0.0,0.0,9.0,2010,1,2010-01-01
6154,DNDGRY2,Nondurable goods,Clothing and footwear,2010_Q2,0.15,0.14,0.14,0.14,-0.01,0.01,0.01,9.0,2010,4,2010-04-01
6155,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2010_Q2,-0.15,-0.16,0.16,0.16,-0.01,0.01,0.01,9.0,2010,4,2010-04-01
6156,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2010_Q2,0.02,0.07,0.07,0.07,0.05,0.05,0.05,9.0,2010,4,2010-04-01
6157,DNDGRY2,Nondurable goods,Other nondurable goods,2010_Q2,0.24,0.25,0.25,0.25,0.01,0.01,0.01,9.0,2010,4,2010-04-01
6158,DNDGRY2,Nondurable goods,Clothing and footwear,2010_Q3,-0.03,-0.03,0.03,0.03,0.0,0.0,0.0,9.0,2010,7,2010-07-01
6159,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2010_Q3,0.2,0.17,0.17,0.17,-0.03,0.03,0.03,9.0,2010,7,2010-07-01
6160,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2010_Q3,-0.17,0.0,0.0,0.0,0.17,0.17,0.17,9.0,2010,7,2010-07-01
6161,DNDGRY2,Nondurable goods,Other nondurable goods,2010_Q3,0.2,0.25,0.25,0.25,0.05,0.05,0.05,9.0,2010,7,2010-07-01
6162,DNDGRY2,Nondurable goods,Clothing and footwear,2010_Q4,0.31,0.27,0.27,0.27,-0.04,0.04,0.04,9.0,2010,10,2010-10-01
6163,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2010_Q4,0.26,0.26,0.26,0.26,0.0,0.0,0.0,9.0,2010,10,2010-10-01
6164,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2010_Q4,-0.08,-0.15,0.15,0.15,-0.07,0.07,0.07,9.0,2010,10,2010-10-01
6165,DNDGRY2,Nondurable goods,Other nondurable goods,2010_Q4,0.29,0.28,0.28,0.28,-0.01,0.01,0.01,9.0,2010,10,2010-10-01
6166,DNDGRY2,Nondurable goods,Clothing and footwear,2011_Q1,0.12,0.06,0.06,0.06,-0.06,0.06,0.06,9.0,2011,1,2011-01-01
6167,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2011_Q1,0.07,0.08,0.08,0.08,0.01,0.01,0.01,9.0,2011,1,2011-01-01
6168,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2011_Q1,-0.04,-0.16,0.16,0.16,-0.12,0.12,0.12,9.0,2011,1,2011-01-01
6169,DNDGRY2,Nondurable goods,Other nondurable goods,2011_Q1,0.19,0.24,0.24,0.24,0.05,0.05,0.05,9.0,2011,1,2011-01-01
6170,DNDGRY2,Nondurable goods,Clothing and footwear,2011_Q2,0.03,0.05,0.05,0.05,0.02,0.02,0.02,9.0,2011,4,2011-04-01
6171,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2011_Q2,0.04,0.06,0.06,0.06,0.02,0.02,0.02,9.0,2011,4,2011-04-01
6172,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2011_Q2,-0.2,-0.24,0.24,0.24,-0.04,0.04,0.04,9.0,2011,4,2011-04-01
6173,DNDGRY2,Nondurable goods,Other nondurable goods,2011_Q2,0.14,0.16,0.16,0.16,0.02,0.02,0.02,9.0,2011,4,2011-04-01
6174,DNDGRY2,Nondurable goods,Clothing and footwear,2011_Q3,-0.2,-0.19,0.19,0.19,0.01,0.01,0.01,9.0,2011,7,2011-07-01
6175,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2011_Q3,0.01,-0.01,0.01,0.01,-0.02,0.02,0.02,9.0,2011,7,2011-07-01
6176,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2011_Q3,0.09,-0.04,0.04,0.04,-0.13,0.13,0.13,9.0,2011,7,2011-07-01
6177,DNDGRY2,Nondurable goods,Other nondurable goods,2011_Q3,0.14,0.15,0.15,0.15,0.01,0.01,0.01,9.0,2011,7,2011-07-01
6178,DNDGRY2,Nondurable goods,Clothing and footwear,2011_Q4,0.07,0.08,0.08,0.08,0.01,0.01,0.01,9.0,2011,10,2011-10-01
6179,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2011_Q4,0.01,-0.07,0.07,0.07,-0.08,0.08,0.08,9.0,2011,10,2011-10-01
6180,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2011_Q4,-0.01,-0.08,0.08,0.08,-0.07,0.07,0.07,9.0,2011,10,2011-10-01
6181,DNDGRY2,Nondurable goods,Other nondurable goods,2011_Q4,0.21,0.19,0.19,0.19,-0.02,0.02,0.02,9.0,2011,10,2011-10-01
6182,DNDGRY2,Nondurable goods,Clothing and footwear,2012_Q1,0.15,0.13,0.13,0.13,-0.02,0.02,0.02,9.0,2012,1,2012-01-01
6183,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2012_Q1,0.09,0.08,0.08,0.08,-0.01,0.01,0.01,9.0,2012,1,2012-01-01
6184,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2012_Q1,-0.14,-0.09,0.09,0.09,0.05,0.05,0.05,9.0,2012,1,2012-01-01
6185,DNDGRY2,Nondurable goods,Other nondurable goods,2012_Q1,0.25,0.22,0.22,0.22,-0.03,0.03,0.03,9.0,2012,1,2012-01-01
6186,DNDGRY2,Nondurable goods,Clothing and footwear,2012_Q2,-0.13,-0.12,0.12,0.12,0.01,0.01,0.01,9.0,2012,4,2012-04-01
6187,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2012_Q2,-0.02,-0.03,0.03,0.03,-0.01,0.01,0.01,9.0,2012,4,2012-04-01
6188,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2012_Q2,0.38,0.23,0.23,0.23,-0.15,0.15,0.15,9.0,2012,4,2012-04-01
6189,DNDGRY2,Nondurable goods,Other nondurable goods,2012_Q2,0.02,0.02,0.02,0.02,0.0,0.0,0.0,9.0,2012,4,2012-04-01
6190,DNDGRY2,Nondurable goods,Clothing and footwear,2012_Q3,0.14,0.12,0.12,0.12,-0.02,0.02,0.02,9.0,2012,7,2012-07-01
6191,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2012_Q3,0.07,0.01,0.01,0.01,-0.06,0.06,0.06,9.0,2012,7,2012-07-01
6192,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2012_Q3,0.01,-0.08,0.08,0.08,-0.09,0.09,0.09,9.0,2012,7,2012-07-01
6193,DNDGRY2,Nondurable goods,Other nondurable goods,2012_Q3,0.18,0.14,0.14,0.14,-0.04,0.04,0.04,9.0,2012,7,2012-07-01
6194,DNDGRY2,Nondurable goods,Clothing and footwear,2012_Q4,-0.01,-0.04,0.04,0.04,-0.03,0.03,0.03,9.0,2012,10,2012-10-01
6195,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2012_Q4,-0.03,-0.01,0.01,0.01,0.02,0.02,0.02,9.0,2012,10,2012-10-01
6196,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2012_Q4,-0.1,-0.17,0.17,0.17,-0.07,0.07,0.07,9.0,2012,10,2012-10-01
6197,DNDGRY2,Nondurable goods,Other nondurable goods,2012_Q4,0.2,0.23,0.23,0.23,0.03,0.03,0.03,9.0,2012,10,2012-10-01
6198,DNDGRY2,Nondurable goods,Clothing and footwear,2013_Q1,0.03,0.05,0.05,0.05,0.02,0.02,0.02,9.0,2013,1,2013-01-01
6199,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2013_Q1,0.05,0.11,0.11,0.11,0.06,0.06,0.06,9.0,2013,1,2013-01-01
6200,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2013_Q1,-0.1,0.12,0.12,0.12,0.22,0.22,0.22,9.0,2013,1,2013-01-01
6201,DNDGRY2,Nondurable goods,Other nondurable goods,2013_Q1,0.18,0.18,0.18,0.18,0.0,0.0,0.0,9.0,2013,1,2013-01-01
6202,DNDGRY2,Nondurable goods,Clothing and footwear,2013_Q2,0.16,0.13,0.13,0.13,-0.03,0.03,0.03,9.0,2013,4,2013-04-01
6203,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2013_Q2,-0.07,-0.06,0.06,0.06,0.01,0.01,0.01,9.0,2013,4,2013-04-01
6204,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2013_Q2,0.11,-0.02,0.02,0.02,-0.13,0.13,0.13,9.0,2013,4,2013-04-01
6205,DNDGRY2,Nondurable goods,Other nondurable goods,2013_Q2,0.11,0.21,0.21,0.21,0.1,0.1,0.1,9.0,2013,4,2013-04-01
6206,DNDGRY2,Nondurable goods,Clothing and footwear,2013_Q3,-0.07,-0.09,0.09,0.09,-0.02,0.02,0.02,9.0,2013,7,2013-07-01
6207,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2013_Q3,0.14,0.14,0.14,0.14,0.0,0.0,0.0,9.0,2013,7,2013-07-01
6208,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2013_Q3,-0.03,0.08,0.08,0.08,0.11,0.11,0.11,9.0,2013,7,2013-07-01
6209,DNDGRY2,Nondurable goods,Other nondurable goods,2013_Q3,0.37,0.33,0.33,0.33,-0.04,0.04,0.04,9.0,2013,7,2013-07-01
6210,DNDGRY2,Nondurable goods,Clothing and footwear,2013_Q4,0.18,0.09,0.09,0.09,-0.09,0.09,0.09,9.0,2013,10,2013-10-01
6211,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2013_Q4,0.19,0.16,0.16,0.16,-0.03,0.03,0.03,9.0,2013,10,2013-10-01
6212,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2013_Q4,0.04,-0.01,0.01,0.01,-0.05,0.05,0.05,9.0,2013,10,2013-10-01
6213,DNDGRY2,Nondurable goods,Other nondurable goods,2013_Q4,0.28,0.21,0.21,0.21,-0.07,0.07,0.07,9.0,2013,10,2013-10-01
6214,DNDGRY2,Nondurable goods,Clothing and footwear,2014_Q1,-0.09,-0.09,0.09,0.09,0.0,0.0,0.0,9.0,2014,1,2014-01-01
6215,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2014_Q1,0.03,-0.06,0.06,0.06,-0.09,0.09,0.09,9.0,2014,1,2014-01-01
6216,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2014_Q1,0.03,0.05,0.05,0.05,0.02,0.02,0.02,9.0,2014,1,2014-01-01
6217,DNDGRY2,Nondurable goods,Other nondurable goods,2014_Q1,0.06,0.05,0.05,0.05,-0.01,0.01,0.01,9.0,2014,1,2014-01-01
6218,DNDGRY2,Nondurable goods,Clothing and footwear,2014_Q2,0.14,0.12,0.12,0.12,-0.02,0.02,0.02,9.0,2014,4,2014-04-01
6219,DNDGRY2,Nondurable goods,Food and beverages purchased for off-premises consumption,2014_Q2,-0.08,-0.07,0.07,0.07,0.01,0.01,0.01,9.0,2014,4,2014-04-01
6220,DNDGRY2,Nondurable goods,Gasoline and other energy goods,2014_Q2,-0.09,-0.08,0.08,0.08,0.01,0.01,0.01,9.0,2014,4,2014-04-01
6221,DNDGRY2,Nondurable goods,Other nondurable goods,2014_Q2,0.41,0.37,0.37,0.37,-0.04,0.04,0.04,9.0,2014,4,2014-04-01
