,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
795,A020RY2,Exports,Exports - goods,2012_Q1,0.39,0.37,0.37,0.37,-0.02,0.02,0.02,46.0,2012,1,2012-01-01
796,A020RY2,Exports,Exports - services,2012_Q1,0.34,0.21,0.21,0.21,-0.13,0.13,0.13,46.0,2012,1,2012-01-01
797,A020RY2,Exports,Exports - goods,2012_Q2,0.58,0.67,0.67,0.67,0.09,0.09,0.09,46.0,2012,4,2012-04-01
798,A020RY2,Exports,Exports - services,2012_Q2,0.15,0.05,0.05,0.05,-0.1,0.1,0.1,46.0,2012,4,2012-04-01
799,A020RY2,Exports,Exports - goods,2012_Q3,-0.35,0.11,0.11,0.11,0.46,0.46,0.46,46.0,2012,7,2012-07-01
800,A020RY2,Exports,Exports - services,2012_Q3,0.12,0.16,0.16,0.16,0.04,0.04,0.04,46.0,2012,7,2012-07-01
801,A020RY2,Exports,Exports - goods,2012_Q4,-0.8,-0.5,0.5,0.5,0.3,0.3,0.3,46.0,2012,10,2012-10-01
802,A020RY2,Exports,Exports - services,2012_Q4,-0.01,0.1,0.1,0.1,0.11,0.11,0.11,46.0,2012,10,2012-10-01
803,A020RY2,Exports,Exports - goods,2013_Q1,0.34,-0.25,0.25,0.25,-0.59,0.59,0.59,46.0,2013,1,2013-01-01
804,A020RY2,Exports,Exports - services,2013_Q1,0.06,0.1,0.1,0.1,0.04,0.04,0.04,46.0,2013,1,2013-01-01
805,A020RY2,Exports,Exports - goods,2013_Q2,0.49,0.84,0.84,0.84,0.35,0.35,0.35,46.0,2013,4,2013-04-01
806,A020RY2,Exports,Exports - services,2013_Q2,0.22,0.2,0.2,0.2,-0.02,0.02,0.02,46.0,2013,4,2013-04-01
807,A020RY2,Exports,Exports - goods,2013_Q3,0.58,0.52,0.52,0.52,-0.06,0.06,0.06,46.0,2013,7,2013-07-01
808,A020RY2,Exports,Exports - services,2013_Q3,0.02,0.01,0.01,0.01,-0.01,0.01,0.01,46.0,2013,7,2013-07-01
809,A020RY2,Exports,Exports - goods,2013_Q4,1.34,1.06,1.06,1.06,-0.28,0.28,0.28,46.0,2013,10,2013-10-01
810,A020RY2,Exports,Exports - services,2013_Q4,0.14,0.17,0.17,0.17,0.03,0.03,0.03,46.0,2013,10,2013-10-01
811,A020RY2,Exports,Exports - goods,2014_Q1,-1.19,-1.12,1.12,1.12,0.07,0.07,0.07,46.0,2014,1,2014-01-01
812,A020RY2,Exports,Exports - services,2014_Q1,0.12,-0.12,0.12,0.12,-0.24,0.24,0.24,46.0,2014,1,2014-01-01
813,A020RY2,Exports,Exports - goods,2014_Q2,1.14,1.26,1.26,1.26,0.12,0.12,0.12,46.0,2014,4,2014-04-01
814,A020RY2,Exports,Exports - services,2014_Q2,0.1,0.17,0.17,0.17,0.07,0.07,0.07,46.0,2014,4,2014-04-01
815,A020RY2,Exports,Exports - goods,2014_Q3,0.99,0.69,0.69,0.69,-0.3,0.3,0.3,46.0,2014,7,2014-07-01
816,A020RY2,Exports,Exports - services,2014_Q3,0.04,-0.08,0.08,0.08,-0.12,0.12,0.12,46.0,2014,7,2014-07-01
817,A020RY2,Exports,Exports - goods,2014_Q4,0.18,0.22,0.22,0.22,0.04,0.04,0.04,46.0,2014,10,2014-10-01
818,A020RY2,Exports,Exports - services,2014_Q4,0.19,0.37,0.37,0.37,0.18,0.18,0.18,46.0,2014,10,2014-10-01
819,A020RY2,Exports,Exports - goods,2015_Q1,-1.26,-1.09,1.09,1.09,0.17,0.17,0.17,46.0,2015,1,2015-01-01
820,A020RY2,Exports,Exports - services,2015_Q1,0.29,0.3,0.3,0.3,0.01,0.01,0.01,46.0,2015,1,2015-01-01
821,A020RY2,Exports,Exports - goods,2015_Q2,0.57,0.55,0.55,0.55,-0.02,0.02,0.02,46.0,2015,4,2015-04-01
822,A020RY2,Exports,Exports - services,2015_Q2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,46.0,2015,4,2015-04-01
823,A020RY2,Exports,Exports - goods,2015_Q3,0.06,-0.07,0.07,0.07,-0.13,0.13,0.13,46.0,2015,7,2015-07-01
824,A020RY2,Exports,Exports - services,2015_Q3,0.18,0.16,0.16,0.16,-0.02,0.02,0.02,46.0,2015,7,2015-07-01
825,A020RY2,Exports,Exports - goods,2015_Q4,-0.46,-0.45,0.45,0.45,0.01,0.01,0.01,46.0,2015,10,2015-10-01
826,A020RY2,Exports,Exports - services,2015_Q4,0.15,0.2,0.2,0.2,0.05,0.05,0.05,46.0,2015,10,2015-10-01
