,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
5805,A019RY2,Net exports,Imports - services,2006_Q2,-0.12,-0.25,0.25,0.25,-0.13,0.13,0.13,45.0,2006,4,2006-04-01
5806,A019RY2,Net exports,Exports - goods,2006_Q3,0.75,0.71,0.71,0.71,-0.04,0.04,0.04,45.0,2006,7,2006-07-01
5807,A019RY2,Net exports,Exports - services,2006_Q3,-0.05,0.03,0.03,0.03,0.08,0.08,0.08,45.0,2006,7,2006-07-01
5808,A019RY2,Net exports,Imports - goods,2006_Q3,-1.31,-1.0,1.0,1.0,0.31,0.31,0.31,45.0,2006,7,2006-07-01
5809,A019RY2,Net exports,Imports - services,2006_Q3,0.03,0.07,0.07,0.07,0.04,0.04,0.04,45.0,2006,7,2006-07-01
5810,A019RY2,Net exports,Exports - goods,2006_Q4,0.68,0.65,0.65,0.65,-0.03,0.03,0.03,45.0,2006,10,2006-10-01
5811,A019RY2,Net exports,Exports - services,2006_Q4,0.4,0.5,0.5,0.5,0.1,0.1,0.1,45.0,2006,10,2006-10-01
5812,A019RY2,Net exports,Imports - goods,2006_Q4,0.73,0.61,0.61,0.61,-0.12,0.12,0.12,45.0,2006,10,2006-10-01
5813,A019RY2,Net exports,Imports - services,2006_Q4,-0.17,-0.16,0.16,0.16,0.01,0.01,0.01,45.0,2006,10,2006-10-01
5814,A019RY2,Net exports,Exports - goods,2007_Q1,-0.06,0.01,0.01,0.01,0.07,0.07,0.07,45.0,2007,1,2007-01-01
5815,A019RY2,Net exports,Exports - services,2007_Q1,-0.08,0.06,0.06,0.06,0.14,0.14,0.14,45.0,2007,1,2007-01-01
5816,A019RY2,Net exports,Imports - goods,2007_Q1,-0.26,-0.81,0.81,0.81,-0.55,0.55,0.55,45.0,2007,1,2007-01-01
5817,A019RY2,Net exports,Imports - services,2007_Q1,-0.12,-0.07,0.07,0.07,0.05,0.05,0.05,45.0,2007,1,2007-01-01
5818,A019RY2,Net exports,Exports - goods,2007_Q2,0.48,0.53,0.53,0.53,0.05,0.05,0.05,45.0,2007,4,2007-04-01
5819,A019RY2,Net exports,Exports - services,2007_Q2,0.25,0.33,0.33,0.33,0.08,0.08,0.08,45.0,2007,4,2007-04-01
5820,A019RY2,Net exports,Imports - goods,2007_Q2,0.34,0.42,0.42,0.42,0.08,0.08,0.08,45.0,2007,4,2007-04-01
5821,A019RY2,Net exports,Imports - services,2007_Q2,0.11,0.05,0.05,0.05,-0.06,0.06,0.06,45.0,2007,4,2007-04-01
5822,A019RY2,Net exports,Exports - goods,2007_Q3,1.73,1.96,1.96,1.96,0.23,0.23,0.23,45.0,2007,7,2007-07-01
5823,A019RY2,Net exports,Exports - services,2007_Q3,0.06,0.14,0.14,0.14,0.08,0.08,0.08,45.0,2007,7,2007-07-01
5824,A019RY2,Net exports,Imports - goods,2007_Q3,-0.86,-0.67,0.67,0.67,0.19,0.19,0.19,45.0,2007,7,2007-07-01
5825,A019RY2,Net exports,Imports - services,2007_Q3,-0.01,-0.05,0.05,0.05,-0.04,0.04,0.04,45.0,2007,7,2007-07-01
5826,A019RY2,Net exports,Exports - goods,2007_Q4,0.2,0.33,0.33,0.33,0.13,0.13,0.13,45.0,2007,10,2007-10-01
5827,A019RY2,Net exports,Exports - services,2007_Q4,0.26,0.45,0.45,0.45,0.19,0.19,0.19,45.0,2007,10,2007-10-01
5828,A019RY2,Net exports,Imports - goods,2007_Q4,-0.04,0.39,0.39,0.39,0.43,0.43,0.43,45.0,2007,10,2007-10-01
5829,A019RY2,Net exports,Imports - services,2007_Q4,-0.01,-0.15,0.15,0.15,-0.14,0.14,0.14,45.0,2007,10,2007-10-01
5830,A019RY2,Net exports,Exports - goods,2008_Q1,0.45,0.38,0.38,0.38,-0.07,0.07,0.07,45.0,2008,1,2008-01-01
5831,A019RY2,Net exports,Exports - services,2008_Q1,0.22,0.28,0.28,0.28,0.06,0.06,0.06,45.0,2008,1,2008-01-01
5832,A019RY2,Net exports,Imports - goods,2008_Q1,-0.35,0.28,0.28,0.28,0.63,0.63,0.63,45.0,2008,1,2008-01-01
5833,A019RY2,Net exports,Imports - services,2008_Q1,-0.09,-0.16,0.16,0.16,-0.07,0.07,0.07,45.0,2008,1,2008-01-01
5834,A019RY2,Net exports,Exports - goods,2008_Q2,1.02,1.39,1.39,1.39,0.37,0.37,0.37,45.0,2008,4,2008-04-01
5835,A019RY2,Net exports,Exports - services,2008_Q2,0.14,0.15,0.15,0.15,0.01,0.01,0.01,45.0,2008,4,2008-04-01
5836,A019RY2,Net exports,Imports - goods,2008_Q2,1.0,1.14,1.14,1.14,0.14,0.14,0.14,45.0,2008,4,2008-04-01
5837,A019RY2,Net exports,Imports - services,2008_Q2,0.26,0.25,0.25,0.25,-0.01,0.01,0.01,45.0,2008,4,2008-04-01
5838,A019RY2,Net exports,Exports - goods,2008_Q3,0.68,0.34,0.34,0.34,-0.34,0.34,0.34,45.0,2008,7,2008-07-01
5839,A019RY2,Net exports,Exports - services,2008_Q3,0.09,0.06,0.06,0.06,-0.03,0.03,0.03,45.0,2008,7,2008-07-01
5840,A019RY2,Net exports,Imports - goods,2008_Q3,0.45,0.74,0.74,0.74,0.29,0.29,0.29,45.0,2008,7,2008-07-01
5841,A019RY2,Net exports,Imports - services,2008_Q3,-0.1,-0.09,0.09,0.09,0.01,0.01,0.01,45.0,2008,7,2008-07-01
5842,A019RY2,Net exports,Exports - goods,2008_Q4,-2.87,-3.38,3.38,3.38,-0.51,0.51,0.51,45.0,2008,10,2008-10-01
5843,A019RY2,Net exports,Exports - services,2008_Q4,0.03,-0.06,0.06,0.06,-0.09,0.09,0.09,45.0,2008,10,2008-10-01
5844,A019RY2,Net exports,Imports - goods,2008_Q4,2.95,3.09,3.09,3.09,0.14,0.14,0.14,45.0,2008,10,2008-10-01
5845,A019RY2,Net exports,Imports - services,2008_Q4,-0.03,0.2,0.2,0.2,0.23,0.23,0.23,45.0,2008,10,2008-10-01
5846,A019RY2,Net exports,Exports - goods,2009_Q1,-3.68,-3.69,3.69,3.69,-0.01,0.01,0.01,45.0,2009,1,2009-01-01
5847,A019RY2,Net exports,Exports - services,2009_Q1,-0.38,-0.47,0.47,0.47,-0.09,0.09,0.09,45.0,2009,1,2009-01-01
5848,A019RY2,Net exports,Imports - goods,2009_Q1,5.89,6.25,6.25,6.25,0.36,0.36,0.36,45.0,2009,1,2009-01-01
5849,A019RY2,Net exports,Imports - services,2009_Q1,0.16,0.29,0.29,0.29,0.13,0.13,0.13,45.0,2009,1,2009-01-01
5850,A019RY2,Net exports,Exports - goods,2009_Q2,-0.68,-0.45,0.45,0.45,0.23,0.23,0.23,45.0,2009,4,2009-04-01
5851,A019RY2,Net exports,Exports - services,2009_Q2,-0.09,0.0,0.0,0.0,0.09,0.09,0.09,45.0,2009,4,2009-04-01
5852,A019RY2,Net exports,Imports - goods,2009_Q2,1.82,1.89,1.89,1.89,0.07,0.07,0.07,45.0,2009,4,2009-04-01
5853,A019RY2,Net exports,Imports - services,2009_Q2,0.32,0.21,0.21,0.21,-0.11,0.11,0.11,45.0,2009,4,2009-04-01
5854,A019RY2,Net exports,Exports - goods,2009_Q3,1.38,1.58,1.58,1.58,0.2,0.2,0.2,45.0,2009,7,2009-07-01
5855,A019RY2,Net exports,Exports - services,2009_Q3,0.1,0.2,0.2,0.2,0.1,0.1,0.1,45.0,2009,7,2009-07-01
5856,A019RY2,Net exports,Imports - goods,2009_Q3,-1.94,-2.41,2.41,2.41,-0.47,0.47,0.47,45.0,2009,7,2009-07-01
5857,A019RY2,Net exports,Imports - services,2009_Q3,-0.07,-0.18,0.18,0.18,-0.11,0.11,0.11,45.0,2009,7,2009-07-01
5858,A019RY2,Net exports,Exports - goods,2009_Q4,1.9,2.26,2.26,2.26,0.36,0.36,0.36,45.0,2009,10,2009-10-01
5859,A019RY2,Net exports,Exports - services,2009_Q4,0.0,0.1,0.1,0.1,0.1,0.1,0.1,45.0,2009,10,2009-10-01
5860,A019RY2,Net exports,Imports - goods,2009_Q4,-1.55,-2.14,2.14,2.14,-0.59,0.59,0.59,45.0,2009,10,2009-10-01
5861,A019RY2,Net exports,Imports - services,2009_Q4,0.14,0.05,0.05,0.05,-0.09,0.09,0.09,45.0,2009,10,2009-10-01
5862,A019RY2,Net exports,Exports - goods,2010_Q1,0.53,1.08,1.08,1.08,0.55,0.55,0.55,45.0,2010,1,2010-01-01
5863,A019RY2,Net exports,Exports - services,2010_Q1,0.14,0.19,0.19,0.19,0.05,0.05,0.05,45.0,2010,1,2010-01-01
5864,A019RY2,Net exports,Imports - goods,2010_Q1,-1.05,-1.9,1.9,1.9,-0.85,0.85,0.85,45.0,2010,1,2010-01-01
5865,A019RY2,Net exports,Imports - services,2010_Q1,-0.23,-0.19,0.19,0.19,0.04,0.04,0.04,45.0,2010,1,2010-01-01
5866,A019RY2,Net exports,Exports - goods,2010_Q2,1.13,0.93,0.93,0.93,-0.2,0.2,0.2,45.0,2010,4,2010-04-01
5867,A019RY2,Net exports,Exports - services,2010_Q2,0.09,0.15,0.15,0.15,0.06,0.06,0.06,45.0,2010,4,2010-04-01
5868,A019RY2,Net exports,Imports - goods,2010_Q2,-3.96,-4.46,4.46,4.46,-0.5,0.5,0.5,45.0,2010,4,2010-04-01
5869,A019RY2,Net exports,Imports - services,2010_Q2,-0.04,-0.12,0.12,0.12,-0.08,0.08,0.08,45.0,2010,4,2010-04-01
5870,A019RY2,Net exports,Exports - goods,2010_Q3,0.29,0.49,0.49,0.49,0.2,0.2,0.2,45.0,2010,7,2010-07-01
5871,A019RY2,Net exports,Exports - services,2010_Q3,0.32,0.33,0.33,0.33,0.01,0.01,0.01,45.0,2010,7,2010-07-01
5872,A019RY2,Net exports,Imports - goods,2010_Q3,-2.25,-2.16,2.16,2.16,0.09,0.09,0.09,45.0,2010,7,2010-07-01
5873,A019RY2,Net exports,Imports - services,2010_Q3,-0.37,-0.37,0.37,0.37,0.0,0.0,0.0,45.0,2010,7,2010-07-01
5874,A019RY2,Net exports,Exports - goods,2010_Q4,0.85,0.94,0.94,0.94,0.09,0.09,0.09,45.0,2010,10,2010-10-01
5875,A019RY2,Net exports,Exports - services,2010_Q4,0.19,0.12,0.12,0.12,-0.07,0.07,0.07,45.0,2010,10,2010-10-01
5876,A019RY2,Net exports,Imports - goods,2010_Q4,2.29,2.1,2.1,2.1,-0.19,0.19,0.19,45.0,2010,10,2010-10-01
5877,A019RY2,Net exports,Imports - services,2010_Q4,0.11,0.12,0.12,0.12,0.01,0.01,0.01,45.0,2010,10,2010-10-01
5878,A019RY2,Net exports,Exports - goods,2011_Q1,0.7,0.91,0.91,0.91,0.21,0.21,0.21,45.0,2011,1,2011-01-01
5879,A019RY2,Net exports,Exports - services,2011_Q1,-0.07,0.07,0.07,0.07,0.14,0.14,0.14,45.0,2011,1,2011-01-01
5880,A019RY2,Net exports,Imports - goods,2011_Q1,-0.79,-0.78,0.78,0.78,0.01,0.01,0.01,45.0,2011,1,2011-01-01
5881,A019RY2,Net exports,Imports - services,2011_Q1,0.08,-0.05,0.05,0.05,-0.13,0.13,0.13,45.0,2011,1,2011-01-01
5882,A019RY2,Net exports,Exports - goods,2011_Q2,0.65,0.24,0.24,0.24,-0.41,0.41,0.41,45.0,2011,4,2011-04-01
5883,A019RY2,Net exports,Exports - services,2011_Q2,0.16,0.24,0.24,0.24,0.08,0.08,0.08,45.0,2011,4,2011-04-01
5884,A019RY2,Net exports,Imports - goods,2011_Q2,-0.22,-0.23,0.23,0.23,-0.01,0.01,0.01,45.0,2011,4,2011-04-01
5885,A019RY2,Net exports,Imports - services,2011_Q2,-0.01,-0.01,0.01,0.01,0.0,0.0,0.0,45.0,2011,4,2011-04-01
5886,A019RY2,Net exports,Exports - goods,2011_Q3,0.45,0.48,0.48,0.48,0.03,0.03,0.03,45.0,2011,7,2011-07-01
5887,A019RY2,Net exports,Exports - services,2011_Q3,0.1,0.16,0.16,0.16,0.06,0.06,0.06,45.0,2011,7,2011-07-01
5888,A019RY2,Net exports,Imports - goods,2011_Q3,-0.27,-0.08,0.08,0.08,0.19,0.19,0.19,45.0,2011,7,2011-07-01
5889,A019RY2,Net exports,Imports - services,2011_Q3,-0.07,-0.13,0.13,0.13,-0.06,0.06,0.06,45.0,2011,7,2011-07-01
5890,A019RY2,Net exports,Exports - goods,2011_Q4,0.48,0.36,0.36,0.36,-0.12,0.12,0.12,45.0,2011,10,2011-10-01
5891,A019RY2,Net exports,Exports - services,2011_Q4,0.16,0.02,0.02,0.02,-0.14,0.14,0.14,45.0,2011,10,2011-10-01
5892,A019RY2,Net exports,Imports - goods,2011_Q4,-0.6,-0.48,0.48,0.48,0.12,0.12,0.12,45.0,2011,10,2011-10-01
5893,A019RY2,Net exports,Imports - services,2011_Q4,-0.15,-0.15,0.15,0.15,0.0,0.0,0.0,45.0,2011,10,2011-10-01
5894,A019RY2,Net exports,Exports - goods,2012_Q1,0.39,0.37,0.37,0.37,-0.02,0.02,0.02,45.0,2012,1,2012-01-01
5895,A019RY2,Net exports,Exports - services,2012_Q1,0.34,0.21,0.21,0.21,-0.13,0.13,0.13,45.0,2012,1,2012-01-01
5896,A019RY2,Net exports,Imports - goods,2012_Q1,-0.44,-0.24,0.24,0.24,0.2,0.2,0.2,45.0,2012,1,2012-01-01
5897,A019RY2,Net exports,Imports - services,2012_Q1,-0.3,-0.24,0.24,0.24,0.06,0.06,0.06,45.0,2012,1,2012-01-01
5898,A019RY2,Net exports,Exports - goods,2012_Q2,0.58,0.67,0.67,0.67,0.09,0.09,0.09,45.0,2012,4,2012-04-01
5899,A019RY2,Net exports,Exports - services,2012_Q2,0.15,0.05,0.05,0.05,-0.1,0.1,0.1,45.0,2012,4,2012-04-01
5900,A019RY2,Net exports,Imports - goods,2012_Q2,-0.88,-0.42,0.42,0.42,0.46,0.46,0.46,45.0,2012,4,2012-04-01
5901,A019RY2,Net exports,Imports - services,2012_Q2,-0.16,-0.07,0.07,0.07,0.09,0.09,0.09,45.0,2012,4,2012-04-01
5902,A019RY2,Net exports,Exports - goods,2012_Q3,-0.35,0.11,0.11,0.11,0.46,0.46,0.46,45.0,2012,7,2012-07-01
5903,A019RY2,Net exports,Exports - services,2012_Q3,0.12,0.16,0.16,0.16,0.04,0.04,0.04,45.0,2012,7,2012-07-01
5904,A019RY2,Net exports,Imports - goods,2012_Q3,0.2,0.18,0.18,0.18,-0.02,0.02,0.02,45.0,2012,7,2012-07-01
5905,A019RY2,Net exports,Imports - services,2012_Q3,-0.16,-0.07,0.07,0.07,0.09,0.09,0.09,45.0,2012,7,2012-07-01
5906,A019RY2,Net exports,Exports - goods,2012_Q4,-0.8,-0.5,0.5,0.5,0.3,0.3,0.3,45.0,2012,10,2012-10-01
5907,A019RY2,Net exports,Exports - services,2012_Q4,-0.01,0.1,0.1,0.1,0.11,0.11,0.11,45.0,2012,10,2012-10-01
5908,A019RY2,Net exports,Imports - goods,2012_Q4,0.4,0.57,0.57,0.57,0.17,0.17,0.17,45.0,2012,10,2012-10-01
5909,A019RY2,Net exports,Imports - services,2012_Q4,0.16,0.17,0.17,0.17,0.01,0.01,0.01,45.0,2012,10,2012-10-01
5910,A019RY2,Net exports,Exports - goods,2013_Q1,0.34,-0.25,0.25,0.25,-0.59,0.59,0.59,45.0,2013,1,2013-01-01
5911,A019RY2,Net exports,Exports - services,2013_Q1,0.06,0.1,0.1,0.1,0.04,0.04,0.04,45.0,2013,1,2013-01-01
5912,A019RY2,Net exports,Imports - goods,2013_Q1,-0.73,0.19,0.19,0.19,0.92,0.92,0.92,45.0,2013,1,2013-01-01
5913,A019RY2,Net exports,Imports - services,2013_Q1,-0.17,-0.12,0.12,0.12,0.05,0.05,0.05,45.0,2013,1,2013-01-01
5914,A019RY2,Net exports,Exports - goods,2013_Q2,0.49,0.84,0.84,0.84,0.35,0.35,0.35,45.0,2013,4,2013-04-01
5915,A019RY2,Net exports,Exports - services,2013_Q2,0.22,0.2,0.2,0.2,-0.02,0.02,0.02,45.0,2013,4,2013-04-01
5916,A019RY2,Net exports,Imports - goods,2013_Q2,-1.29,-1.0,1.0,1.0,0.29,0.29,0.29,45.0,2013,4,2013-04-01
5917,A019RY2,Net exports,Imports - services,2013_Q2,-0.22,-0.11,0.11,0.11,0.11,0.11,0.11,45.0,2013,4,2013-04-01
5918,A019RY2,Net exports,Exports - goods,2013_Q3,0.58,0.52,0.52,0.52,-0.06,0.06,0.06,45.0,2013,7,2013-07-01
5919,A019RY2,Net exports,Exports - services,2013_Q3,0.02,0.01,0.01,0.01,-0.01,0.01,0.01,45.0,2013,7,2013-07-01
5920,A019RY2,Net exports,Imports - goods,2013_Q3,-0.24,-0.32,0.32,0.32,-0.08,0.08,0.08,45.0,2013,7,2013-07-01
5921,A019RY2,Net exports,Imports - services,2013_Q3,-0.06,-0.07,0.07,0.07,-0.01,0.01,0.01,45.0,2013,7,2013-07-01
5922,A019RY2,Net exports,Exports - goods,2013_Q4,1.34,1.06,1.06,1.06,-0.28,0.28,0.28,45.0,2013,10,2013-10-01
5923,A019RY2,Net exports,Exports - services,2013_Q4,0.14,0.17,0.17,0.17,0.03,0.03,0.03,45.0,2013,10,2013-10-01
5924,A019RY2,Net exports,Imports - goods,2013_Q4,-0.11,-0.18,0.18,0.18,-0.07,0.07,0.07,45.0,2013,10,2013-10-01
5925,A019RY2,Net exports,Imports - services,2013_Q4,-0.04,-0.06,0.06,0.06,-0.02,0.02,0.02,45.0,2013,10,2013-10-01
5926,A019RY2,Net exports,Exports - goods,2014_Q1,-1.19,-1.12,1.12,1.12,0.07,0.07,0.07,45.0,2014,1,2014-01-01
5927,A019RY2,Net exports,Exports - services,2014_Q1,0.12,-0.12,0.12,0.12,-0.24,0.24,0.24,45.0,2014,1,2014-01-01
5928,A019RY2,Net exports,Imports - goods,2014_Q1,0.21,-0.25,0.25,0.25,-0.46,0.46,0.46,45.0,2014,1,2014-01-01
5929,A019RY2,Net exports,Imports - services,2014_Q1,0.02,-0.03,0.03,0.03,-0.05,0.05,0.05,45.0,2014,1,2014-01-01
5930,A019RY2,Net exports,Exports - goods,2014_Q2,1.14,1.26,1.26,1.26,0.12,0.12,0.12,45.0,2014,4,2014-04-01
5931,A019RY2,Net exports,Exports - services,2014_Q2,0.1,0.17,0.17,0.17,0.07,0.07,0.07,45.0,2014,4,2014-04-01
5932,A019RY2,Net exports,Imports - goods,2014_Q2,-1.73,-1.62,1.62,1.62,0.11,0.11,0.11,45.0,2014,4,2014-04-01
5933,A019RY2,Net exports,Imports - services,2014_Q2,-0.12,-0.15,0.15,0.15,-0.03,0.03,0.03,45.0,2014,4,2014-04-01
5934,A019RY2,Net exports,Exports - goods,2014_Q3,0.99,0.69,0.69,0.69,-0.3,0.3,0.3,45.0,2014,7,2014-07-01
5935,A019RY2,Net exports,Exports - services,2014_Q3,0.04,-0.08,0.08,0.08,-0.12,0.12,0.12,45.0,2014,7,2014-07-01
5936,A019RY2,Net exports,Imports - goods,2014_Q3,0.34,0.19,0.19,0.19,-0.15,0.15,0.15,45.0,2014,7,2014-07-01
5937,A019RY2,Net exports,Imports - services,2014_Q3,-0.05,-0.03,0.03,0.03,0.02,0.02,0.02,45.0,2014,7,2014-07-01
5938,A019RY2,Net exports,Exports - goods,2014_Q4,0.18,0.22,0.22,0.22,0.04,0.04,0.04,45.0,2014,10,2014-10-01
5939,A019RY2,Net exports,Exports - services,2014_Q4,0.19,0.37,0.37,0.37,0.18,0.18,0.18,45.0,2014,10,2014-10-01
5940,A019RY2,Net exports,Imports - goods,2014_Q4,-1.27,-1.35,1.35,1.35,-0.08,0.08,0.08,45.0,2014,10,2014-10-01
5941,A019RY2,Net exports,Imports - services,2014_Q4,-0.13,-0.27,0.27,0.27,-0.14,0.14,0.14,45.0,2014,10,2014-10-01
5942,A019RY2,Net exports,Exports - goods,2015_Q1,-1.26,-1.09,1.09,1.09,0.17,0.17,0.17,45.0,2015,1,2015-01-01
5943,A019RY2,Net exports,Exports - services,2015_Q1,0.29,0.3,0.3,0.3,0.01,0.01,0.01,45.0,2015,1,2015-01-01
5944,A019RY2,Net exports,Imports - goods,2015_Q1,-0.12,-0.93,0.93,0.93,-0.81,0.81,0.81,45.0,2015,1,2015-01-01
5945,A019RY2,Net exports,Imports - services,2015_Q1,-0.17,-0.18,0.18,0.18,-0.01,0.01,0.01,45.0,2015,1,2015-01-01
5946,A019RY2,Net exports,Exports - goods,2015_Q2,0.57,0.55,0.55,0.55,-0.02,0.02,0.02,45.0,2015,4,2015-04-01
5947,A019RY2,Net exports,Exports - services,2015_Q2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,45.0,2015,4,2015-04-01
5948,A019RY2,Net exports,Imports - goods,2015_Q2,-0.47,-0.41,0.41,0.41,0.06,0.06,0.06,45.0,2015,4,2015-04-01
5949,A019RY2,Net exports,Imports - services,2015_Q2,-0.07,-0.05,0.05,0.05,0.02,0.02,0.02,45.0,2015,4,2015-04-01
5950,A019RY2,Net exports,Exports - goods,2015_Q3,0.06,-0.07,0.07,0.07,-0.13,0.13,0.13,45.0,2015,7,2015-07-01
5951,A019RY2,Net exports,Exports - services,2015_Q3,0.18,0.16,0.16,0.16,-0.02,0.02,0.02,45.0,2015,7,2015-07-01
5952,A019RY2,Net exports,Imports - goods,2015_Q3,-0.09,-0.18,0.18,0.18,-0.09,0.09,0.09,45.0,2015,7,2015-07-01
5953,A019RY2,Net exports,Imports - services,2015_Q3,-0.18,-0.17,0.17,0.17,0.01,0.01,0.01,45.0,2015,7,2015-07-01
5954,A019RY2,Net exports,Exports - goods,2015_Q4,-0.46,-0.45,0.45,0.45,0.01,0.01,0.01,45.0,2015,10,2015-10-01
5955,A019RY2,Net exports,Exports - services,2015_Q4,0.15,0.2,0.2,0.2,0.05,0.05,0.05,45.0,2015,10,2015-10-01
